web-scraper-order,web-scraper-start-url,titl,imag-src,click,click-href,conte,revie,star,author
"1749108569-125","https://www.xiaohongshu.com/search_result?keyword=%25E5%2596%259C%25E8%258C%25B6%25E8%258A%259D%25E8%258A%259D%25E6%259F%2591%25E6%2599%25AE&source=web_search_result_notes","喜茶芝芝柑普变难喝了？","https://sns-webpic-qc.xhscdn.com/202506051459/d2b69cff624788475ea4fa969a2f3f67/1040g00831hdrbbip3i0g49v5ae781qjms4mq31g!nc_n_webp_mw_1","","https://www.xiaohongshu.com/search_result/6822fcbf000000002100106c?xsec_token=AB6yjUnyT_glcMEMXXzYp49BbtK6GLWPDGvQ6vYFZOgGY=&xsec_source=","作为江门人，一直很爱喝这杯，去了外地后就很少喝到了，看到全国上线还买一送一立马冲，第一口下去，怎么感觉江门的更好喝，是我的错觉吗奶盖好少，整杯感觉很寡淡，味道好像也有点不一样
前几天预热我还推荐朋友去喝，现在粉转黑了，很伤心
	
#喜茶  #芝芝柑普","[{""revie"":""momo还是做会江门限定吧 根本都不是一个味道  陈皮粉没有味道了 基本都变了 创始店 你千万不要变 05-13广东43🐻🐻作者陈皮粉苦了好多，还是喜欢原来那种05-13广东赞回复展开 2 条回复""},{""revie"":""八月去江门玩的时候特地去了初创店喝了，今天全国上线也去喝了，感觉还是很好喝没喝出什么区别05-13湖北赞3🐻🐻作者可能我喝的那家店不行05-13广东赞回复展开 2 条回复""},{""revie"":""ヤ丶栗子喝了30个小时没睡意，好可怕05-15广东赞2🐻🐻作者妈耶这么顶05-15广东赞回复展开 1 条回复""},{""revie"":""BB柑🍊脑袋昨天晚上喝了，精神到天亮05-14广东赞2🐻🐻作者我也05-14广东赞回复展开 1 条回复""},{""revie"":""Usagius我在广州喝的，感觉和江门的没啥区别05-13广东14Usagius甚至奶盖还更好喝了05-13广东赞回复展开 3 条回复""},{""revie"":""啊清风🥕九制陈皮变十三香配料能好喝吗05-14云南13笨蛋十一创始店的陈皮昨天也是全国版05-14广东赞回复展开 2 条回复""},{""revie"":""🌈中奖锦鲤momo瑪琦朶丶全国线的报喝，淡了不少05-13广东赞1🐻🐻作者我也觉得！！05-13广东赞回复""},{""revie"":""男囍好喝加 1，我真的喝了好多杯了，之前 2 月份他们在启明里摆摊我买了好多杯喝了！05-14广东赞回复""},{""revie"":""堂大过姑我想接下架，这杯饮品还是让创始店做吧05-14广东赞回复""},{""revie"":""海洋豆腐汤🍤江西赣州报道，很难喝，我们几个人都说喝的想yue05-14江西赞回复""}]","2","🐻🐻"
"1749108594-126","https://www.xiaohongshu.com/search_result?keyword=%25E5%2596%259C%25E8%258C%25B6%25E8%258A%259D%25E8%258A%259D%25E6%259F%2591%25E6%2599%25AE&source=web_search_result_notes","报！喜茶芝芝柑普5.13全国上新","https://sns-webpic-qc.xhscdn.com/202506051459/45305e0fc8918ef13e2e6c8da02642da/notes_pre_post/1040g3k831h2k5v9qj4e05o7r0o60941m7belv68!nc_n_webp_mw_1","","https://www.xiaohongshu.com/search_result/68177d38000000002301f8ef?xsec_token=ABHbpn2gAqYLsCxgmzYF1Pcc-CaxIOS0Af3jCDpX9MQZQ=&xsec_source=","听去喝过的朋友都说很好喝
又是一个咖啡因炸弹
目前不知道这次会不会买一送一（应该是没有滴）
我没去江边里喝过 好期待啊
#喜茶 #喜茶新品 #茶饮 #喜茶推荐 #普洱茶 #普洱","[{""revie"":""云依（资讯版）作者5.13全国上新且当天买一送一置顶评论05-10广东134rrrzy@风吹过的晨曦（红红火火版）05-12江苏3回复展开 3 条回复""},{""revie"":""加油怕睡不着 英德红的阴影05-11广东315云依（资讯版）作者英红真心好喝05-11广东7回复展开 14 条回复""},{""revie"":""是小岑呐也是喝过了05-07广东29云依（资讯版）作者好喝么 我没喝过05-07广东1回复展开 8 条回复""},{""revie"":""闷油瓶不会，买一送一早说了05-0446云依（资讯版）作者我也觉得哈哈哈哈哈（我做白日梦05-041回复展开 5 条回复""},{""revie"":""嘿！小笼包不再是江门限定了？05-0416f_yi还是 只是跟西藏那个莫安恰一样限时上05-051回复展开 5 条回复""},{""revie"":""扶老奶奶闯红灯这个好喝，真的05-05311小红薯CC9FF0B3五一去旅游想喝，结果前面900多杯，等不了一点05-054回复展开 10 条回复""},{""revie"":""Reeta真的很好喝！05-09广东赞5云依（资讯版）作者很期待了05-09广东赞回复展开 4 条回复""},{""revie"":""爱干饭一月份就喝上了哈哈哈哈哈哈哈哈哈05-13广东赞4云依（资讯版）作者喝了今天的我觉得我还是需要去江门一趟05-13广东赞回复展开 3 条回复""},{""revie"":""Uninterpretable预告一下，13号上新买一送一哦05-09江西赞4云依（资讯版）作者真的假的05-09广东赞回复展开 3 条回复""},{""revie"":""一枚🐷🐷难喝死了05-13广西32云依（资讯版）作者我觉得还行[呃R]05-13广东赞回复展开 1 条回复""}]","99","云依（资讯版）"
"1749108617-127","https://www.xiaohongshu.com/search_result?keyword=%25E5%2596%259C%25E8%258C%25B6%25E8%258A%259D%25E8%258A%259D%25E6%259F%2591%25E6%2599%25AE&source=web_search_result_notes","喜茶｜江边里·芝芝柑普","https://sns-webpic-qc.xhscdn.com/202506051459/3019a09be1271ad3fe2d29e84b96c49d/notes_pre_post/1040g3k831hecc6353ukg4a724cj36563nn431kg!nc_n_webp_prv_1","","https://www.xiaohongshu.com/search_result/6823866d000000000f0392e1?xsec_token=ABH4orzxWzd4tQTEcjNJ3x5DlhQ2hw8O74WwKMzSSW1So=&xsec_source=","🔥喜茶江边里创始店限定：
〖江边里·芝芝柑普〗限时全国上线～
推荐口味“冰、少甜、乳茶、云顶、撒陈皮粉”
没领到〖新会陈皮〗冰箱贴周边，自己安排上简笔嘻嘻
#喜茶江边里芝芝柑普 #喜茶江门限定全国上线 #简笔画临摹 #每日一幅小画","[]","1","小红薯_2436"
"1749108645-128","https://www.xiaohongshu.com/search_result?keyword=%25E5%2596%259C%25E8%258C%25B6%25E8%258A%259D%25E8%258A%259D%25E6%259F%2591%25E6%2599%25AE&source=web_search_result_notes","喜茶 还我纯茶底 给江门外一点机会🥹","https://sns-webpic-qc.xhscdn.com/202506051459/80fdd0cdf130f0360448600ab0d8b794/notes_pre_post/1040g3k031hfcfl2134104a3s29dakio25342sr8!nc_n_webp_prv_1","","https://www.xiaohongshu.com/search_result/6824905c0000000023016a35?xsec_token=ABA-q4OtiYT5k8I8VUyqRfqkd-PVxupovfytXXv2a_tZE=&xsec_source=","@喜茶
为什么芝芝柑普新品的纯茶底选项没了！！
为啥只能选乳茶！！
昨天上新的时候点了纯茶底 一口惊人
虽然风味是比较特别 但是我觉得蛮好喝的
陈皮味很特别啊
今天选了乳茶虽然也好喝 但是喝到后面有点腻腻的
🧊搭配纯茶底才是最好喝的
喜茶你再考虑考虑
跑去江门喝太远了
	
#喜茶 #喜茶新品 #喜茶推荐 #江门喜茶限定款
#芝芝柑普茶 #芝芝柑普限定 #江边里喜茶","[{""revie"":""欣欣子备注啊可以的我打电话去门店问过05-15广东赞11羊羊分享快乐作者今天吗！05-15广东赞回复展开 10 条回复""},{""revie"":""想热爱生活的火鸡🦃妈的，我就刚想点纯茶底看不到就过来搜了05-14上海15羊羊分享快乐作者多云顶纯茶 会喝！！05-14广东赞回复展开 4 条回复""},{""revie"":""Winky都喝到了\n就是有点着急乳茶底忘记了调整糖分了[呃R]05-15广东赞5羊羊分享快乐作者哈哈哈乳茶那杯岂不是甜甜了！05-15广东赞回复展开 4 条回复""},{""revie"":""绿绿巨猫来江门喝吧毕竟这次好多人接受不了柑普估计被骂怕了05-14广东32羊羊分享快乐作者@喜茶官方客服 继续做二选一啊 纯茶和乳茶 不能接受的就点乳茶 给我们爱喝的继续喝纯茶底05-15广东赞回复展开 1 条回复""},{""revie"":""Michael Poon@喜茶官方客服 @喜茶 为什么把纯茶底取消啊，起码广东得有啊05-15广东赞3羊羊分享快乐作者你试试提前问问门店 备注！！刚刚我点了一杯换纯茶底 可行！05-15广东赞回复展开 2 条回复""},{""revie"":""黑糖momo姜omg……沉默了[扶额R]起码广东地区保留一下好吗，早知道我昨天就点纯茶了，喜茶老是喜欢上新一天就改配方05-14广东41羊羊分享快乐作者就是啊啊我寻思都在广东05-14广东1回复""},{""revie"":""苏渺这个也没多久应该就下架了05-14广西21羊羊分享快乐作者限时上线 那我去多喝！！05-14广东赞回复""},{""revie"":""仄言能不能限广东省内想喝05-15广东11羊羊分享快乐作者我支持啊@喜茶 听到了吗 限广东省05-15广东赞回复""},{""revie"":""🎄喜茶取消绝大部分的纯茶底简直是个大错误05-15广东赞1羊羊分享快乐作者没错 云顶+纯茶最爱05-15广东1回复""},{""revie"":""ᅠᅠ痛心疾首啊，还我纯茶底05-14广东赞回复""}]","15","羊羊分享快乐"
"1749108654-129","https://www.xiaohongshu.com/search_result?keyword=%25E5%2596%259C%25E8%258C%25B6%25E8%258A%259D%25E8%258A%259D%25E6%259F%2591%25E6%2599%25AE&source=web_search_result_notes","","https://sns-webpic-qc.xhscdn.com/202506051459/bb070b44d2fc6bd188571ec57fbed64d/notes_pre_post/1040g3k031ia1knavn81049pf4du47asd6jo1mp8!nc_n_webp_prv_1","","https://www.xiaohongshu.com/search_result/683fdc27000000000f03aa78?xsec_token=ABkfUeX_T3MBWpJKx5A3cVRKNLBj4DZIhX_Jpb3LfOyyQ=&xsec_source=","江边里·芝芝柑普
少冰
不另外加糖
昨天下单店里说没普洱茶底了
倔强如我今天必喝到
甚至因为附近的喜茶没有陈皮粉了而舍近求远
惊艳的一杯
喜欢东方树叶青柑普洱的话肯定会爱上这杯
不用吸管直接喝口感更丰富
#今天喝什么","[{""revie"":""周大辉2小时前浙江赞回复""}]","赞","ansult"
"1749108675-130","https://www.xiaohongshu.com/search_result?keyword=%25E5%2596%259C%25E8%258C%25B6%25E8%258A%259D%25E8%258A%259D%25E6%259F%2591%25E6%2599%25AE&source=web_search_result_notes","喜茶这杯估计是只有广东人才懂的奇特味道……","https://sns-webpic-qc.xhscdn.com/202506051459/318b0dccc61bfe53a61574886293421a/notes_pre_post/1040g3k031hg5o77ojq005oiiqu1414nd9h83d80!nc_n_webp_prv_1","","https://www.xiaohongshu.com/search_result/68255c5b0000000012005290?xsec_token=ABkRx9JAsSVL0Hs_B-4zFwcjLAJjiZeaIS3TGbMH46SWo=&xsec_source=","真的好喜欢喝喜茶的芝芝柑普啊！陈皮香+普洱的茶底太上头了，奶盖上面还撒了陈皮碎，一口下去先咸后甜，真的超级好喝，广东人遇到这种味道根本放不下，我身边的广东朋友都超爱，但是北方朋友可以浅试一下，是从来没喝过的味道😋！！
	
#好喝的饮品 #奶茶 #一起嚯奶茶 #喜茶新品 #喜茶 #喜茶芝芝柑普 #今天喝什么 #喜茶古早新品","[{""revie"":""唔想翻工的斌叔我明距，我都专登去饮过几次。之不过，琴日系，茶系下午3点饮，觉系凌晨4点训嘅咧05-15广东21乌啊吖ii作者系啊！！我朋友圈都系咁话一夜冇瞓觉\n05-15广东赞回复""},{""revie"":""阿紫阿紫我喝东方树叶的青柑普洱，我家也有人卖普洱茶，但是我妈妈好像不喜欢这个奶茶！我倒是觉得很好喝05-16山东赞1乌啊吖ii作者我还以为只有广东这边的接受程度高一点05-18广东赞回复""},{""revie"":""yite我去！那我高低常常05-15吉林赞1乌啊吖ii作者快常！！尝了回来开聊讨论！05-15广东赞回复""},{""revie"":""未知错误-北方朋友也爱！！超好喝 茶味很浓05-15北京赞1乌啊吖ii作者居然有北方朋友get 到了！！哈哈哈哈05-15广东赞回复""}]","119","乌啊吖ii"
"1749108696-131","https://www.xiaohongshu.com/search_result?keyword=%25E5%2596%259C%25E8%258C%25B6%25E8%258A%259D%25E8%258A%259D%25E6%259F%2591%25E6%2599%25AE&source=web_search_result_notes","来江门探寻喜茶的老家","https://sns-webpic-qc.xhscdn.com/202506051459/91dac9179928bb8dd47c495ab8c5e102/1040g008318lbdais3q005nrohk5094qvqmb1mug!nc_n_webp_mw_1","","https://www.xiaohongshu.com/search_result/6703bfe6000000002a031c79?xsec_token=AB2k_dwEHNYpEqUdCKZjx0lUvsCR9GhNMXfZnZ_KvX12c=&xsec_source=","一直心心念想来江门看一下🚶🏻
创始店的不同之处和诞生过程⏳
江门限定芝芝柑普的口感真的太妙了🍃
回甘的味道好浓 我点的少芝士
这次广州深圳还打卡了黑金 lab
也吃到了手炒冰 喜拉朵 蛋糕🍨
十一国庆假圆满收官 真的无憾了
	
最后还要感谢一下
江门喜茶神仙店长
美女人真的太好了🙆🏻‍♂️
	
#喜茶 #喜茶江门江边里始创店 #江门探店 #江门美食 #江门美食探店 #江门打卡","[{""revie"":""今天也想吃吞拿鱼手抓饭哈哈哈哈我靠！原来那天偷我图的人偷了你的文案来评论哈哈哈哈哈哈！我要笑死了！这都给我刷到！而且是一模一样！@日出印象 @💭Kila @小黑紫屁股 @Jacky.Liu2024-10-1336Ztogng作者我靠2024-10-13赞回复展开 5 条回复""},{""revie"":""Chok🥕谢谢你欢迎再来2024-10-07赞7Ztogng作者2024-10-081回复展开 6 条回复""},{""revie"":""Ztogng作者@Chok🥕2024-10-07赞2柠木.chok店是人美心善的哈哈哈哈哈2024-10-07赞回复展开 1 条回复""},{""revie"":""雪风2024-10-09赞回复""}]","90","Ztogng"
"1749108718-132","https://www.xiaohongshu.com/search_result?keyword=%25E5%2596%259C%25E8%258C%25B6%25E8%258A%259D%25E8%258A%259D%25E6%259F%2591%25E6%2599%25AE&source=web_search_result_notes","建议喜茶芝芝柑普纳入早茶三件套","https://sns-webpic-qc.xhscdn.com/202506051459/f015729c91b98e99fc0976b1bd5ce659/1040g00831hgc6s39ju0049vqt2099e2283k79v0!nc_n_webp_mw_1","","https://www.xiaohongshu.com/search_result/6825912f000000002100bcaa?xsec_token=ABkRx9JAsSVL0Hs_B-4zFwco9qRwyvlDOE7uqPYshMtVU=&xsec_source=","本广东人真的要夸夸喜茶芝芝柑普了！是很正宗的柑橘普洱味，像小时候家里去喝早茶会点的柑普，茶香很浓但是喝着又很清爽！下次去喝早茶可以带上这杯！陈皮粉芝士奶盖也是点睛之笔，咸甜口的像话梅糖，和柑普乳茶一起喝好有层次！虽然北方人可能会喝不太习惯，但是可以先试试，真的很好喝～
	
#喜茶 #喜茶新品 #喜茶古早新品 #喜茶芝芝柑普 #奶茶分享 #给我一杯奶茶","[{""revie"":""三河尊嘟好喝吗05-15广东赞3胡不二作者我的午餐 你说呢05-15广东赞回复展开 2 条回复""},{""revie"":""麦兜的肚子连喝了3天05-15广东11胡不二作者真的天天都想喝05-15广东赞回复""},{""revie"":""蓝莓面包爱喝 灵魂觉醒05-15广东赞1胡不二作者广东人dna动了05-15广东赞回复""},{""revie"":""colorful野人尊？那我去喝了05-15广东赞1胡不二作者我超爱05-15广东赞回复""},{""revie"":""Orange@没什么事我就先睡了05-15海南11没什么事我就先睡了馋我。，05-15广东赞回复""},{""revie"":""🌈中奖锦鲤momo瑪琦朶丶我前天喝了一杯，晚上睡不着；昨天又喝了一杯，晚上又睡不着；不信邪今天又喝了，晚上看看会咋样05-15广东赞1石磨肠粉我不行了馋就直说05-15广东赞回复""},{""revie"":""拱墅小奶茉奔奔05-17浙江赞回复""},{""revie"":""itsRaspberry@椰丝儿🥥 05-16美国赞回复""},{""revie"":""【秘密基地】哈哈哈05-15广东赞回复""},{""revie"":""牙齿不太好[心心眼R]05-15广东赞回复""}]","59","胡不二"
"1749108740-133","https://www.xiaohongshu.com/search_result?keyword=%25E5%2596%259C%25E8%258C%25B6%25E8%258A%259D%25E8%258A%259D%25E6%259F%2591%25E6%2599%25AE&source=web_search_result_notes","喜茶·芝芝柑普","https://sns-webpic-qc.xhscdn.com/202506051459/05da8cff1585f1dd7982897b0b9ff01f/notes_pre_post/1040g3k031hhr3e03jabg5nm6j5lg8lq3smmb4bo!nc_n_webp_mw_1","","https://www.xiaohongshu.com/search_result/682713800000000022029a83?xsec_token=ABWlDpTHj45AtWLWhZFjAVzPc0pccWmCrTcU3VZCYSA6M=&xsec_source=","芝芝柑普赛赛赛高！！想安利给全世界
#喜茶 #芝芝柑普茶 #喜茶品鉴会 #江门打卡 #喜茶周边#喜茶黑卡","[{""revie"":""娱小彬我发的限流05-16广东赞3招财静宝作者都差不多05-16广东赞回复展开 2 条回复""},{""revie"":""花海喝了第一口不是很好把芝士搅在一起还不错05-16浙江赞2招财静宝作者能喝到两种口感风味05-16广东赞回复展开 1 条回复""},{""revie"":""momo想喝奶茶你就好啦05-17加拿大赞1招财静宝作者超级幸运被抽中05-17广东赞回复""},{""revie"":""CCCCCYun_小红薯是会精准推送的你是坐我隔壁的小姐姐05-16广东赞1招财静宝作者嘿嘿，小红书是懂推送的05-16广东赞回复""}]","8","招财静宝"
"1749108759-134","https://www.xiaohongshu.com/search_result?keyword=%25E5%2596%259C%25E8%258C%25B6%25E8%258A%259D%25E8%258A%259D%25E6%259F%2591%25E6%2599%25AE&source=web_search_result_notes","芝芝柑普，好强的杀伤力","https://sns-webpic-qc.xhscdn.com/202506051459/f0048a20bb96d9fa08902a743e0ab688/notes_pre_post/1040g3k031hvneskumc004a6agqinb3hf0evc0a0!nc_n_webp_mw_1","","https://www.xiaohongshu.com/search_result/68354a530000000020028b91?xsec_token=ABLJDaPqCunhPKtDOXQSJzLVlHIpSItGeADUBl9JyM4Ac=&xsec_source=","芝芝柑普真的有让人品了还想品的魅力
喝第一口：哈？啥味道？
又喝一口：这么难喝？要不我再品品？
再来一口：新品总有存在的道理吧？
还来一口：好像就是这么个难喝的程度……
就在这反复自我怀疑和再一次尝试的过程中，一杯完了。
	
柑普和奶盖在在我口腔相遇了，我就像是穿着中山装端着保温杯的厅级领导，被抓去迪厅戴着粉色的兔耳朵跳钢管舞……
	
如果要再具体一点，那就是我偷偷地尝了妈妈放在冰箱的芝士蛋糕，嚼着嚼着，发现这个蛋糕胚居然是蒲地蓝口服液做的……
	
这究竟是不是从外星人厨房偷来的秘方？为什么要追杀我的味蕾？
	
普洱和奶盖虽好，但也没必要把这个严肃的老干部和热情甜蜜的JK少女强行组合。各自安好才是最好的结局
#喜茶 #喜茶新品 #芝芝柑普茶","[{""revie"":""1313（见过十勤3次版）说的我都好奇了[呃R]05-27广东赞1你四不四李四作者三思而后行[完啦R]05-27广东赞回复""}]","2","你四不四李四"
"1749108779-135","https://www.xiaohongshu.com/search_result?keyword=%25E5%2596%259C%25E8%258C%25B6%25E8%258A%259D%25E8%258A%259D%25E6%259F%2591%25E6%2599%25AE&source=web_search_result_notes","每日一服芝芝柑普","https://sns-webpic-qc.xhscdn.com/202506051459/5d3c61cc7fbbf6634a999dcd4e454348/1040g00831hhe9vne4q6g4a4ccj1nd7arje34tng!nc_n_webp_mw_1","","https://www.xiaohongshu.com/search_result/6826a8ac000000002202a925?xsec_token=ABZEGpq_rS7il0T203yUUgGQlR2ud9bsmOUZxZE258J14=&xsec_source=","好喝好看还好拍
颜值太高了
#喜茶芝芝柑普","[{""revie"":""拉菲知道了你天天服中药05-16湖北赞3JHENGWHITE作者什么中药 明明是救命良剂05-16广东赞回复展开 2 条回复""},{""revie"":""橘寄（我最红）为什么海南没有05-21海南赞1JHENGWHITE作者你问喜茶05-21广东赞回复""},{""revie"":""Xiu 华@天天睡不饱05-17广东1回复""}]","7","JHENGWHITE"
"1749108799-136","https://www.xiaohongshu.com/search_result?keyword=%25E5%2596%259C%25E8%258C%25B6%25E8%258A%259D%25E8%258A%259D%25E6%259F%2591%25E6%2599%25AE&source=web_search_result_notes","您好！报喝👋","https://sns-webpic-qc.xhscdn.com/202506051459/15380fffe8b7af0e17403497cf345e9e/notes_pre_post/1040g3k831hglv2te3o7048gvqr14q0vke7chp50!nc_n_webp_mw_1","","https://www.xiaohongshu.com/search_result/6825e22d0000000022005cd0?xsec_token=ABkRx9JAsSVL0Hs_B-4zFwcnSLOq-b63V4sxOuK3dNlns=&xsec_source=","🫖江边里·芝芝柑普：
想过一般，没想过这么一般！就好像奶茶放冰箱没盖盖子，和隔壁陈皮汤料串味！茶底也是略苦的茶底，加在一起简直在我嘴巴重拳出击👊
	
#喜茶 #江边里喜茶 #芝芝柑普限定 #谁懂这一口的难喝程度 #串味奶茶 #艰难的一周 #我要放假","[{""revie"":""阿喃喃阿不要攻击我的爱妃05-16广东赞1请你好好放低作者重口味选手请离开我小清新的评论区05-16广东赞回复""},{""revie"":""喜茶的石女士我不同意05-15广东赞1请你好好放低作者objection！05-15广东赞回复""},{""revie"":""西月💫可是我在江门喝到很喜欢还连炫了两杯05-15广东赞1请你好好放低作者我只能说 我无福消受05-15广东赞回复""},{""revie"":""铺铺食糊女士高情商：细酌慢品05-15广东赞2铺铺食糊女士低情商：难喝05-15广东赞回复展开 1 条回复""}]","赞","请你好好放低"
"1749108825-137","https://www.xiaohongshu.com/search_result?keyword=%25E5%2596%259C%25E8%258C%25B6%25E8%258A%259D%25E8%258A%259D%25E6%259F%2591%25E6%2599%25AE&source=web_search_result_notes","一路狂飙到江门🚙💨","https://sns-webpic-qc.xhscdn.com/202506051459/bccba2d46c8142ad9edfc34fe0fc8d67/1040g00831h10ubfp3o005n29vcbk4qbh1k8id2o!nc_n_webp_mw_1","","https://www.xiaohongshu.com/search_result/6815d8bf000000002100af6b?xsec_token=ABjl57McJH2hkvCedyUpmkjxDxgCdoZv2dog_MlQUvW5Y=&xsec_source=","假期带娃打卡喜茶创始店芝芝柑普Get！！
11点多已经繁忙限制下单，一直刷都点不了突然间灵光一闪，在海鲜市场搜代点，果然有！！繁忙通道+优先，我们还没下高速已经做好了哈哈哈哈。。
狂飙打卡点Get！！
超级无敌多人，吃了猪脚面，越南咖啡的柑心情愿也喝上了绿豆饼也买了。。#一座城市记忆的味道","[{""revie"":""🌸塞车吗？05-03赞3我爱大番薯🍠（减肥版）作者从广州去不塞车05-03赞回复展开 2 条回复""},{""revie"":""静静偷了第一张图 光顾着喝 没拍照05-04赞1我爱大番薯🍠（减肥版）作者05-04赞回复""}]","3","我爱大番薯🍠（减肥版）"
"1749108848-138","https://www.xiaohongshu.com/search_result?keyword=%25E5%2596%259C%25E8%258C%25B6%25E8%258A%259D%25E8%258A%259D%25E6%259F%2591%25E6%2599%25AE&source=web_search_result_notes","喜茶芝芝柑普你就好好捂吧","https://sns-webpic-qc.xhscdn.com/202506051459/0de122b8a0bc11ee82572fa7f703370f/1040g00831hdha5c6jo6g5p5aotck84ip44kifog!nc_n_webp_mw_1","","https://www.xiaohongshu.com/search_result/6822aa8c0000000012003cf6?xsec_token=AB6yjUnyT_glcMEMXXzYp49IMBbLeaYUFKR2bGI5Lk3lA=&xsec_source=","喝了，不是很惊艳。
建议选少少糖，也就是5分糖，7分糖还是太甜了。
可以选纯茶或者乳茶，但是由于纯茶我选的七分糖有点甜，所以就没法判断了。只能说7分糖的纯茶，不如5分糖的乳茶好喝。但是正常情况下纯茶加奶盖指定不难喝，所以喜欢纯茶的应该选纯茶也没啥问题。反正买1送1，大家可以都尝一下。
但是吧，这个产品真的和有一家peterchan专门做陈皮普洱奶茶的很像很像，深圳反正是能买到那家的产品。也不贵，基本牛乳茶是15块钱，口感非常类似于喜茶的奶盖融化了之后。比喜茶便宜，味道还差不多，我感觉PeterChan的陈皮味儿更重点。
所以说喜茶你捂啥呢？不理解呀。咱就是说这个产品也没啥技术难度啊，多加一款茶叶的事情，奶盖反正肯定每个店都得备货。在以前没英红的时候，喜茶好像只备一款绿妍的茶底，显著低于其他茶饮品牌。也不知道到底是你们发明的早还是那个品牌发明的早，反正喝完那个品牌之后再喝你们这款产品真的没啥惊艳可谈。
总之买1送1算是比较划算的，大家可以尝！当然如果是本身对普洱沃堆味和陈皮味儿不喜欢的人就算了，这个虽然茶味跟陈皮味都不浓，但还是有点儿的。
#没有烦恼是奶茶解决不了的 #奶茶测评 #一起豁奶荼 #今日奶茶长这样 #喝一杯奶茶 #喜茶 #喜茶新品 #喜茶芝芝柑普 #芝芝柑普茶 #peterchan #普洱 #普洱茶 #陈皮","[{""revie"":""之之谢谢，估计我不喜欢喝05-13贵州29btg作者那不是刚好省钱了，四舍五入净赚一个亿05-13广东1回复展开 8 条回复""},{""revie"":""大猫面面~感觉没有江门的好喝05-13广东56btg作者是吧？有机会我去江门亲测一下05-13广东1回复展开 5 条回复""},{""revie"":""kk.什么灯啊05-13广东赞5btg作者黄05-13广东赞回复展开 4 条回复""},{""revie"":""一只幸运猫是不是有一股陈皮05-13海南赞4btg作者铁有啊，但是不浓05-13广东3回复展开 3 条回复""},{""revie"":""搓个芋泥丸给你7温的也是有奶盖的吧？05-13广东赞3btg作者有，我这个是选的外带就默认分装了，我不知道堂食的话有没有，应该是有的吧05-13广东1回复展开 2 条回复""},{""revie"":""XINYuePeterchan真的好喝便宜我喝了好多次，但是深圳现在好像一家都没有了05-13广东赞1btg作者哇还真是！全都暂停营业了！去年冬天我还喝了呢05-13广东赞回复""},{""revie"":""TS.妈呀难喝，一股中药味，陈皮味05-13福建32zzzqqq19这个本来喝的也不是奶茶的味道，不就是这个茶叶的味道吗，青柑普洱的味道。05-13安徽4回复展开 1 条回复""},{""revie"":""momo刚喝完，报喝05-13广东11momo难喝到我怀疑人生05-13广东赞回复""},{""revie"":""幸运小富婆你的指甲做的好漂亮啊05-15贵州赞回复""},{""revie"":""Rua_123我还是冲小青柑喝吧05-13广东赞回复""}]","43","btg"
"1749108864-139","https://www.xiaohongshu.com/search_result?keyword=%25E5%2596%259C%25E8%258C%25B6%25E8%258A%259D%25E8%258A%259D%25E6%259F%2591%25E6%2599%25AE&source=web_search_result_notes","真喝说真话70江边里·芝芝柑普","https://sns-webpic-qc.xhscdn.com/202506051459/10c4aa00035f6bb580c93675d0e492f8/1040g2sg31hkg6dp1joe04a5tvrbqqjnqt00ejqo!nc_n_webp_mw_1","","https://www.xiaohongshu.com/search_result/6829ca64000000002100756b?xsec_token=ABqHEVe4eyJCFS4u30zZCKqD2J6jgj1CdXI0nxQe37uVE=&xsec_source=","不喜欢青柑普洱的要慎点，味道会接受不来。
有奶盖，所以直饮试了试。奶盖还可以，微微咸香。浓厚，强劲。
直饮能喝到奶盖和茶底先后顺序。这时的茶底独立，醇香，香气很足。
开着盖子，能闻到香气，奶盖和茶底底香气都很浓烈，闻着蛮舒服的。
个人而言，奶盖和青柑普洱挺搭，因为我平时喝茶会喜欢青柑普洱。
摇匀或搅匀后，奶味把茶味压下去，但是小青柑的味道很突出，有点点清新，再带点咸咸的味道。应该是把除了青柑以外的味道过滤了。
口腔里的后调有点像在吃咸陈皮。
这种感觉就像“青柑雪里埋”的意境。
整体就是一杯青柑普洱奶茶，喜欢青柑普洱的可以试试。
不喜欢的要慎点，不喝这茶的真的别点。
#奶茶测评 #喜茶 #喜茶新品 #喜茶推荐 #喜茶新品测评 #喜茶新店买一送一 #今天喝什么 #每天一杯奶茶 #芝芝柑普茶 #喜茶江边里芝芝柑普","[{""revie"":""臭脚大王作者奶盖上撒的那一点粉，我以为没给我加外卖送来全粘在盖子上了。粉陈皮味更香，略微发苦，混合进饮品应该不错的。置顶评论05-18福建赞回复""}]","7","臭脚大王"
